Run,analysis_type (exp),analysis_type (run),Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,flowcell_barcode (run),geo_loc_name_country,geo_loc_name_country_continent,GEOGRAPHIC_LOCATION,gssr_id (exp),gssr_id (run),instrument_name (run),Instrument,isolation_source,lane (run),Library Name,library_type (exp),library_type (run),LibraryLayout,LibrarySelection,LibrarySource,lsid (exp),lsid (run),material_type (exp),Organism,Platform,project (exp),project (run),read_group_id (run),ReleaseDate,root_sample_id (exp),root_sample_id (run),run_barcode (run),run_name (run),sample_id (exp),Sample_ID (run),Sample Name,sample_name,screened (run),specific_host,SRA Study,strain,work_request (exp),work_request (run)
SRR1948156,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6108200,PRJNA269954,SAMN03454304,3777893,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974577,A0U46,uncalculated,uncalculated,missing,195439,195439,SL-MAC,Illumina MiSeq,missing,1,Solexa-95253,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQE3,broadinstitute.org:bsp.prod.sample:2NQE3,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20024,G20024,A0U46.1,2015-04-01T00:00:00Z,SM-2NQE3,SM-2NQE3,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQE3,SM-2NQE3,PRJNA269954.N00099,N00099,yes,missing,SRP056002,missing,30873,30873
SRR1948157,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2152850,PRJNA269954,SAMN03454308,1357485,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974581,A0U46,uncalculated,uncalculated,missing,195453,195453,SL-MAC,Illumina MiSeq,missing,1,Solexa-95218,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQEH,broadinstitute.org:bsp.prod.sample:2NQEH,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20038,G20038,A0U46.1,2015-04-01T00:00:00Z,SM-2NQEH,SM-2NQEH,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQEH,SM-2NQEH,PRJNA269954.N00113,N00113,yes,missing,SRP056002,missing,30873,30873
SRR1948158,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,33863200,PRJNA269954,SAMN03454309,20461156,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974582,A0U46,uncalculated,uncalculated,missing,195448,195448,SL-MAC,Illumina MiSeq,missing,1,Solexa-95207,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQEC,broadinstitute.org:bsp.prod.sample:2NQEC,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20033,G20033,A0U46.1,2015-04-01T00:00:00Z,SM-2NQEC,SM-2NQEC,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQEC,SM-2NQEC,PRJNA269954.N00108,N00108,yes,missing,SRP056002,missing,30873,30873
SRR1948159,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3798550,PRJNA269954,SAMN03454310,2312433,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974585,A0U46,uncalculated,uncalculated,missing,195465,195465,SL-MAC,Illumina MiSeq,missing,1,Solexa-95227,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQET,broadinstitute.org:bsp.prod.sample:2NQET,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20050,G20050,A0U46.1,2015-04-01T00:00:00Z,SM-2NQET,SM-2NQET,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQET,SM-2NQET,PRJNA269954.N00125,N00125,yes,missing,SRP056002,missing,30873,30873
SRR1948160,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3037650,PRJNA269954,SAMN03454311,1860753,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974583,A0U46,uncalculated,uncalculated,missing,195481,195481,SL-MAC,Illumina MiSeq,missing,1,Solexa-95187,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQFA,broadinstitute.org:bsp.prod.sample:2NQFA,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20066,G20066,A0U46.1,2015-04-01T00:00:00Z,SM-2NQFA,SM-2NQFA,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQFA,SM-2NQFA,PRJNA269954.N00141,N00141,yes,missing,SRP056002,missing,30873,30873
SRR1948161,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,8373400,PRJNA269954,SAMN03454313,5104467,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974584,A0U46,uncalculated,uncalculated,missing,195526,195526,SL-MAC,Illumina MiSeq,missing,1,Solexa-95189,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQGL,broadinstitute.org:bsp.prod.sample:2NQGL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20111,G20111,A0U46.1,2015-04-01T00:00:00Z,SM-2NQGL,SM-2NQGL,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQGL,SM-2NQGL,PRJNA269954.N00188,N00188,yes,missing,SRP056002,missing,30873,30873
SRR1948162,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2019150,PRJNA269954,SAMN03454314,1281322,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974587,A0U46,uncalculated,uncalculated,missing,195510,195510,SL-MAC,Illumina MiSeq,missing,1,Solexa-95216,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQG5,broadinstitute.org:bsp.prod.sample:2NQG5,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20095,G20095,A0U46.1,2015-04-01T00:00:00Z,SM-2NQG5,SM-2NQG5,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQG5,SM-2NQG5,PRJNA269954.N00172,N00172,yes,missing,SRP056002,missing,30873,30873
SRR1948163,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,7329350,PRJNA269954,SAMN03454315,4494840,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974588,A0U46,uncalculated,uncalculated,missing,195488,195488,SL-MAC,Illumina MiSeq,missing,1,Solexa-95217,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQFH,broadinstitute.org:bsp.prod.sample:2NQFH,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20073,G20073,A0U46.1,2015-04-01T00:00:00Z,SM-2NQFH,SM-2NQFH,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQFH,SM-2NQFH,PRJNA269954.N00149,N00149,yes,missing,SRP056002,missing,30873,30873
SRR1948164,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,10177650,PRJNA269954,SAMN03454312,6173887,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974586,A0U46,uncalculated,uncalculated,missing,195520,195520,SL-MAC,Illumina MiSeq,missing,1,Solexa-95245,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQGF,broadinstitute.org:bsp.prod.sample:2NQGF,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20105,G20105,A0U46.1,2015-04-01T00:00:00Z,SM-2NQGF,SM-2NQGF,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQGF,SM-2NQGF,PRJNA269954.N00182,N00182,yes,missing,SRP056002,missing,30873,30873
SRR1948165,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,5568500,PRJNA269954,SAMN03454322,3481629,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974593,A0U46,uncalculated,uncalculated,missing,195486,195486,SL-MAC,Illumina MiSeq,missing,1,Solexa-95229,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQFF,broadinstitute.org:bsp.prod.sample:2NQFF,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20071,G20071,A0U46.1,2015-04-01T00:00:00Z,SM-2NQFF,SM-2NQFF,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQFF,SM-2NQFF,PRJNA269954.N00147,N00147,yes,missing,SRP056002,missing,30873,30873
SRR1948166,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6060950,PRJNA269954,SAMN03454279,3648925,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974552,A0U46,uncalculated,uncalculated,missing,195508,195508,SL-MAC,Illumina MiSeq,missing,1,Solexa-95231,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQG2,broadinstitute.org:bsp.prod.sample:2NQG2,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20093,G20093,A0U46.1,2015-04-01T00:00:00Z,SM-2NQG2,SM-2NQG2,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQG2,SM-2NQG2,PRJNA269954.N00169,N00169,yes,missing,SRP056002,missing,30873,30873
SRR1948167,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,8169000,PRJNA269954,SAMN03454320,4930586,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974589,A0U46,uncalculated,uncalculated,missing,195473,195473,SL-MAC,Illumina MiSeq,missing,1,Solexa-95242,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQF2,broadinstitute.org:bsp.prod.sample:2NQF2,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20058,G20058,A0U46.1,2015-04-01T00:00:00Z,SM-2NQF2,SM-2NQF2,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQF2,SM-2NQF2,PRJNA269954.N00133,N00133,yes,missing,SRP056002,missing,30873,30873
SRR1948168,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,2282350,PRJNA269954,SAMN03454321,1439447,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974590,A0U46,uncalculated,uncalculated,missing,195487,195487,SL-MAC,Illumina MiSeq,missing,1,Solexa-95256,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQFG,broadinstitute.org:bsp.prod.sample:2NQFG,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20072,G20072,A0U46.1,2015-04-01T00:00:00Z,SM-2NQFG,SM-2NQFG,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQFG,SM-2NQFG,PRJNA269954.N00148,N00148,yes,missing,SRP056002,missing,30873,30873
SRR1948169,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,1787450,PRJNA269954,SAMN03454324,1154219,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974591,A0U46,uncalculated,uncalculated,missing,195504,195504,SL-MAC,Illumina MiSeq,missing,1,Solexa-95192,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQFX,broadinstitute.org:bsp.prod.sample:2NQFX,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20089,G20089,A0U46.1,2015-04-01T00:00:00Z,SM-2NQFX,SM-2NQFX,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQFX,SM-2NQFX,PRJNA269954.N00165,N00165,yes,missing,SRP056002,missing,30873,30873
SRR1948170,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,18146450,PRJNA269954,SAMN03454316,10871286,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974592,A0U46,uncalculated,uncalculated,missing,195506,195506,SL-MAC,Illumina MiSeq,missing,1,Solexa-95237,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQFZ,broadinstitute.org:bsp.prod.sample:2NQFZ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20091,G20091,A0U46.1,2015-04-01T00:00:00Z,SM-2NQFZ,SM-2NQFZ,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQFZ,SM-2NQFZ,PRJNA269954.N00167,N00167,yes,missing,SRP056002,missing,30873,30873
SRR1948171,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,9856700,PRJNA269954,SAMN03454323,6013857,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX974594,A0U46,uncalculated,uncalculated,missing,195518,195518,SL-MAC,Illumina MiSeq,missing,1,Solexa-95246,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQGD,broadinstitute.org:bsp.prod.sample:2NQGD,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20103,G20103,A0U46.1,2015-04-01T00:00:00Z,SM-2NQGD,SM-2NQGD,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQGD,SM-2NQGD,PRJNA269954.N00180,N00180,yes,missing,SRP056002,missing,30873,30873
SRR1950964,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4687200,PRJNA269954,SAMN03458450,2868146,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977202,A0U46,uncalculated,uncalculated,missing,195530,195530,SL-MAC,Illumina MiSeq,missing,1,Solexa-95230,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQGP,broadinstitute.org:bsp.prod.sample:2NQGP,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20115,G20115,A0U46.1,2015-04-02T00:00:00Z,SM-2NQGP,SM-2NQGP,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQGP,SM-2NQGP,PRJNA269954.N00192,N00192,yes,missing,SRP056002,missing,30873,30873
SRR1950965,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,1595650,PRJNA269954,SAMN03458451,1034026,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977204,A0U46,uncalculated,uncalculated,missing,195531,195531,SL-MAC,Illumina MiSeq,missing,1,Solexa-95228,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQGQ,broadinstitute.org:bsp.prod.sample:2NQGQ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20116,G20116,A0U46.1,2015-04-02T00:00:00Z,SM-2NQGQ,SM-2NQGQ,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQGQ,SM-2NQGQ,PRJNA269954.N00193,N00193,yes,missing,SRP056002,missing,30873,30873
SRR1950966,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,12684000,PRJNA269954,SAMN03458453,7703533,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977205,A0U46,uncalculated,uncalculated,missing,195578,195578,SL-MAC,Illumina MiSeq,missing,1,Solexa-95297,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQCL,broadinstitute.org:bsp.prod.sample:2NQCL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20161,G20161,A0U46.1,2015-04-02T00:00:00Z,SM-2NQCL,SM-2NQCL,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQCL,SM-2NQCL,PRJNA269954.N00047,N00047,yes,missing,SRP056002,missing,30873,30873
SRR1950968,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,12007100,PRJNA269954,SAMN03458452,7253865,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977203,A0U46,uncalculated,uncalculated,missing,195549,195549,SL-MAC,Illumina MiSeq,missing,1,Solexa-95273,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQBQ,broadinstitute.org:bsp.prod.sample:2NQBQ,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20132,G20132,A0U46.1,2015-04-02T00:00:00Z,SM-2NQBQ,SM-2NQBQ,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQBQ,SM-2NQBQ,PRJNA269954.N00017,N00017,yes,missing,SRP056002,missing,30873,30873
SRR1950988,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,8816150,PRJNA269954,SAMN03458454,5416943,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977212,A0U46,uncalculated,uncalculated,missing,195561,195561,SL-MAC,Illumina MiSeq,missing,1,Solexa-95283,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQC3,broadinstitute.org:bsp.prod.sample:2NQC3,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20144,G20144,A0U46.1,2015-04-02T00:00:00Z,SM-2NQC3,SM-2NQC3,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQC3,SM-2NQC3,PRJNA269954.N00029,N00029,yes,missing,SRP056002,missing,30873,30873
SRR1950989,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,4482800,PRJNA269954,SAMN03458455,2790886,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977214,A0U46,uncalculated,uncalculated,missing,195616,195616,SL-MAC,Illumina MiSeq,missing,1,Solexa-95333,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQDP,broadinstitute.org:bsp.prod.sample:2NQDP,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20199,G20199,A0U46.1,2015-04-02T00:00:00Z,SM-2NQDP,SM-2NQDP,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQDP,SM-2NQDP,PRJNA269954.N00086,N00086,yes,missing,SRP056002,missing,30873,30873
SRR1950990,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,7501550,PRJNA269954,SAMN03458456,4528141,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977216,A0U46,uncalculated,uncalculated,missing,195595,195595,SL-MAC,Illumina MiSeq,missing,1,Solexa-95312,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQD3,broadinstitute.org:bsp.prod.sample:2NQD3,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20178,G20178,A0U46.1,2015-04-02T00:00:00Z,SM-2NQD3,SM-2NQD3,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQD3,SM-2NQD3,PRJNA269954.N00064,N00064,yes,missing,SRP056002,missing,30873,30873
SRR1950991,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,9916200,PRJNA269954,SAMN03458457,5933018,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977215,A0U46,uncalculated,uncalculated,missing,195612,195612,SL-MAC,Illumina MiSeq,missing,1,Solexa-95330,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQDL,broadinstitute.org:bsp.prod.sample:2NQDL,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20195,G20195,A0U46.1,2015-04-02T00:00:00Z,SM-2NQDL,SM-2NQDL,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQDL,SM-2NQDL,PRJNA269954.N00082,N00082,yes,missing,SRP056002,missing,30873,30873
SRR1950992,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,6803300,PRJNA269954,SAMN03458458,4149018,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977217,A0U46,uncalculated,uncalculated,missing,195598,195598,SL-MAC,Illumina MiSeq,missing,1,Solexa-95315,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQD6,broadinstitute.org:bsp.prod.sample:2NQD6,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20181,G20181,A0U46.1,2015-04-02T00:00:00Z,SM-2NQD6,SM-2NQD6,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQD6,SM-2NQD6,PRJNA269954.N00067,N00067,yes,missing,SRP056002,missing,30873,30873
SRR1951087,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,16378250,PRJNA269954,SAMN03458515,9851152,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977267,A0U46,uncalculated,uncalculated,missing,195589,195589,SL-MAC,Illumina MiSeq,missing,1,Solexa-95306,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQCW,broadinstitute.org:bsp.prod.sample:2NQCW,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20172,G20172,A0U46.1,2015-04-02T00:00:00Z,SM-2NQCW,SM-2NQCW,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQCW,SM-2NQCW,PRJNA269954.N00058,N00058,yes,missing,SRP056002,missing,30873,30873
SRR1951089,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,5181400,PRJNA269954,SAMN03458459,3210998,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977266,A0U46,uncalculated,uncalculated,missing,195620,195620,SL-MAC,Illumina MiSeq,missing,1,Solexa-95337,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQDT,broadinstitute.org:bsp.prod.sample:2NQDT,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20203,G20203,A0U46.1,2015-04-02T00:00:00Z,SM-2NQDT,SM-2NQDT,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQDT,SM-2NQDT,PRJNA269954.N00090,N00090,yes,missing,SRP056002,missing,30873,30873
SRR1951092,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,5903100,PRJNA269954,SAMN03458513,3636372,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977268,A0U46,uncalculated,uncalculated,missing,195541,195541,SL-MAC,Illumina MiSeq,missing,1,Solexa-95267,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQBI,broadinstitute.org:bsp.prod.sample:2NQBI,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20124,G20124,A0U46.1,2015-04-02T00:00:00Z,SM-2NQBI,SM-2NQBI,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQBI,SM-2NQBI,PRJNA269954.N00008,N00008,yes,missing,SRP056002,missing,30873,30873
SRR1951097,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,13698650,PRJNA269954,SAMN03458512,8172088,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977269,A0U46,uncalculated,uncalculated,missing,195539,195539,SL-MAC,Illumina MiSeq,missing,1,Solexa-95264,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQBF,broadinstitute.org:bsp.prod.sample:2NQBF,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20122,G20122,A0U46.1,2015-04-02T00:00:00Z,SM-2NQBF,SM-2NQBF,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQBF,SM-2NQBF,PRJNA269954.N00005,N00005,yes,missing,SRP056002,missing,30873,30873
SRR1951100,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,3428950,PRJNA269954,SAMN03458511,2128881,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977270,A0U46,uncalculated,uncalculated,missing,195599,195599,SL-MAC,Illumina MiSeq,missing,1,Solexa-95316,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQD7,broadinstitute.org:bsp.prod.sample:2NQD7,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20182,G20182,A0U46.1,2015-04-02T00:00:00Z,SM-2NQD7,SM-2NQD7,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQD7,SM-2NQD7,PRJNA269954.N00068,N00068,yes,missing,SRP056002,missing,30873,30873
SRR1951101,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,5226900,PRJNA269954,SAMN03458496,3235267,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977271,A0U46,uncalculated,uncalculated,missing,195562,195562,SL-MAC,Illumina MiSeq,missing,1,Solexa-95284,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQC4,broadinstitute.org:bsp.prod.sample:2NQC4,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20145,G20145,A0U46.1,2015-04-02T00:00:00Z,SM-2NQC4,SM-2NQC4,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQC4,SM-2NQC4,PRJNA269954.N00030,N00030,yes,missing,SRP056002,missing,30873,30873
SRR1951130,AssemblyWithoutReference,AssemblyWithoutReference,AMPLICON,350,8340500,PRJNA269954,SAMN03458514,5138185,BI,public,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX977294,A0U46,uncalculated,uncalculated,missing,195568,195568,SL-MAC,Illumina MiSeq,missing,1,Solexa-95289,WholeGenomeShotgun,WholeGenomeShotgun,PAIRED,PCR,METAGENOMIC,broadinstitute.org:bsp.prod.sample:2NQCB,broadinstitute.org:bsp.prod.sample:2NQCB,DNA:DNA Genomic,human gut metagenome,ILLUMINA,G20151,G20151,A0U46.1,2015-04-02T00:00:00Z,SM-2NQCB,SM-2NQCB,A0U46120607,120607_SL-MAC_0076_AMS2002486-00300,SM-2NQCB,SM-2NQCB,PRJNA269954.N00037,N00037,yes,missing,SRP056002,missing,30873,30873
